Barrio,anyo,Indicador,valor_indicador
PROSPERIDAD,2024,num_moda,65.0
BERRUGUETE,2024,num_moda,33.0
ALMAGRO,2024,num_moda,52.0
LOS CARMENES,2024,num_moda,1.0
LUCERO,2024,num_moda,16.0
GAZTAMBIDE,2024,num_moda,68.0
COSTILLARES,2024,num_moda,8.0
ARAPILES,2024,num_moda,39.0
SAN ANDRES,2024,num_moda,47.0
CUATRO VIENTOS,2024,num_moda,0.0
ROSAS,2024,num_moda,20.0
TIMON,2024,num_moda,3.0
PEÑAGRANDE,2024,num_moda,16.0
SAN CRISTOBAL,2024,num_moda,2.0
PALOMERAS SURESTE,2024,num_moda,22.0
CORTES,2024,num_moda,46.0
CANILLAS,2024,num_moda,39.0
ATALAYA,2024,num_moda,0.0
PORTAZGO,2024,num_moda,44.0
FONTARRON,2024,num_moda,6.0
CONCEPCION,2024,num_moda,24.0
ARAVACA,2024,num_moda,42.0
PEÑA GRANDE,2024,num_moda,0.0
HORCAJO,2024,num_moda,0.0
ABRANTES,2024,num_moda,30.0
ALUCHE,2024,num_moda,67.0
VALDEBERNARDO,2024,num_moda,5.0
ALMENARA,2024,num_moda,7.0
AMPOSTA,2024,num_moda,8.0
CANILLEJAS,2024,num_moda,30.0
EL SALVADOR,2024,num_moda,0.0
EL VISO,2024,num_moda,42.0
FUENTE DEL BERRO,2024,num_moda,16.0
VALLEHERMOSO,2024,num_moda,23.0
BUENAVISTA,2024,num_moda,77.0
SAN JUAN BAUTISTA,2024,num_moda,31.0
COMILLAS,2024,num_moda,28.0
GOYA,2024,num_moda,196.0
CASTELLANA,2024,num_moda,147.0
LAS AGUILAS,2024,num_moda,37.0
ENSANCHE DE VALLECAS,2024,num_moda,56.0
BELLAS VISTAS,2024,num_moda,42.0
PACIFICO,2024,num_moda,34.0
CASTILLA,2024,num_moda,3.0
SAN PASCUAL,2024,num_moda,19.0
QUINTANA,2024,num_moda,72.0
JUSTICIA,2024,num_moda,248.0
ATOCHA,2024,num_moda,0.0
HISPANOAMERICA,2024,num_moda,68.0
VALDEZARZA,2024,num_moda,6.0
PIOVERA,2024,num_moda,3.0
GUINDALERA,2024,num_moda,31.0
CHOPERA,2024,num_moda,20.0
PUEBLO NUEVO,2024,num_moda,99.0
ARCOS,2024,num_moda,17.0
PALOMERAS BAJAS,2024,num_moda,30.0
RIOS ROSAS,2024,num_moda,30.0
MARROQUINA,2024,num_moda,17.0
SOL,2024,num_moda,191.0
CIUDAD JARDIN,2024,num_moda,37.0
PALOMAS,2024,num_moda,1.0
SAN ISIDRO,2024,num_moda,21.0
PINAR DEL REY,2024,num_moda,40.0
PALACIO,2024,num_moda,42.0
CASA DE CAMPO,2024,num_moda,44.0
ALAMEDA DE OSUNA,2024,num_moda,8.0
ORCASUR,2024,num_moda,3.0
IBIZA,2024,num_moda,54.0
ZOFIO,2024,num_moda,15.0
HELLIN,2024,num_moda,0.0
PUERTA DEL ANGEL,2024,num_moda,58.0
CIUDAD UNIVERSITARIA,2024,num_moda,7.0
EL CAÑAVERAL,2024,num_moda,0.0
LISTA,2024,num_moda,61.0
LOS ANGELES,2024,num_moda,22.0
OPAÑEL,2024,num_moda,30.0
EL PLANTIO,2024,num_moda,34.0
NUMANCIA,2024,num_moda,50.0
VALDEACEDERAS,2024,num_moda,23.0
SANTA EUGENIA,2024,num_moda,9.0
ESTRELLA,2024,num_moda,7.0
CASCO H.VALLECAS,2024,num_moda,45.0
VINATEROS,2024,num_moda,5.0
CORRALEJOS,2024,num_moda,0.0
APOSTOL SANTIAGO,2024,num_moda,2.0
VALDERRIVAS,2024,num_moda,0.0
ACACIAS,2024,num_moda,25.0
COLINA,2024,num_moda,4.0
NUEVA ESPAÑA,2024,num_moda,27.0
DELICIAS,2024,num_moda,33.0
RECOLETOS,2024,num_moda,387.0
VALVERDE,2024,num_moda,15.0
EL GOLOSO,2024,num_moda,14.0
PUERTA BONITA,2024,num_moda,36.0
NIÑO JESUS,2024,num_moda,15.0
SIMANCAS,2024,num_moda,14.0
SAN FERMIN,2024,num_moda,9.0
MEDIA LEGUA,2024,num_moda,3.0
UNIVERSIDAD,2024,num_moda,196.0
MIRASIERRA,2024,num_moda,8.0
CUATRO CAMINOS,2024,num_moda,91.0
IMPERIAL,2024,num_moda,15.0
REJAS,2024,num_moda,56.0
VALDEMARIN,2024,num_moda,0.0
ARGUELLES,2024,num_moda,47.0
EL PILAR,2024,num_moda,98.0
EMBAJADORES,2024,num_moda,200.0
CASTILLEJOS,2024,num_moda,18.0
PAVONES,2018,num_alojamientos,0.0
CASCO H.BARAJAS,2018,num_alojamientos,13.0
BUTARQUE,2018,num_alojamientos,0.0
ALMENDRALES,2018,num_alojamientos,1.0
TRAFALGAR,2018,num_alojamientos,11.0
PALOS DE LA FRONTERA,2018,num_alojamientos,0.0
PALOS DE MOGUER,2018,num_alojamientos,6.0
VALDEFUENTES,2018,num_alojamientos,3.0
MOSCARDO,2018,num_alojamientos,2.0
LOS ROSALES,2018,num_alojamientos,0.0
PRADOLONGO,2018,num_alojamientos,2.0
VENTAS,2018,num_alojamientos,0.0
LOS JERONIMOS,2018,num_alojamientos,8.0
AEROPUERTO,2018,num_alojamientos,3.0
VISTA ALEGRE,2018,num_alojamientos,4.0
ORCASITAS,2018,num_alojamientos,0.0
LEGAZPI,2018,num_alojamientos,0.0
SAN DIEGO,2018,num_alojamientos,1.0
FUENTELARREINA,2018,num_alojamientos,1.0
EL PARDO,2018,num_alojamientos,0.0
ADELFAS,2018,num_alojamientos,3.0
CAMPAMENTO,2018,num_alojamientos,0.0
LA PAZ,2018,num_alojamientos,4.0
ENTREVIAS,2018,num_alojamientos,0.0
CASCO H.VICALVARO,2018,num_alojamientos,1.0
PROSPERIDAD,2018,num_alojamientos,4.0
BERRUGUETE,2018,num_alojamientos,1.0
ALMAGRO,2018,num_alojamientos,6.0
LOS CARMENES,2018,num_alojamientos,0.0
LUCERO,2018,num_alojamientos,0.0
GAZTAMBIDE,2018,num_alojamientos,3.0
COSTILLARES,2018,num_alojamientos,3.0
ARAPILES,2018,num_alojamientos,3.0
SAN ANDRES,2018,num_alojamientos,1.0
CUATRO VIENTOS,2018,num_alojamientos,0.0
ROSAS,2018,num_alojamientos,0.0
TIMON,2018,num_alojamientos,4.0
PEÑAGRANDE,2018,num_alojamientos,0.0
SAN CRISTOBAL,2018,num_alojamientos,0.0
PALOMERAS SURESTE,2018,num_alojamientos,0.0
CORTES,2018,num_alojamientos,45.0
CANILLAS,2018,num_alojamientos,2.0
ATALAYA,2018,num_alojamientos,1.0
PORTAZGO,2018,num_alojamientos,0.0
FONTARRON,2018,num_alojamientos,0.0
CONCEPCION,2018,num_alojamientos,3.0
ARAVACA,2018,num_alojamientos,1.0
PEÑA GRANDE,2018,num_alojamientos,0.0
HORCAJO,2018,num_alojamientos,0.0
ABRANTES,2018,num_alojamientos,0.0
ALUCHE,2018,num_alojamientos,2.0
VALDEBERNARDO,2018,num_alojamientos,0.0
ALMENARA,2018,num_alojamientos,2.0
AMPOSTA,2018,num_alojamientos,0.0
CANILLEJAS,2018,num_alojamientos,1.0
EL SALVADOR,2018,num_alojamientos,2.0
EL VISO,2018,num_alojamientos,2.0
FUENTE DEL BERRO,2018,num_alojamientos,0.0
VALLEHERMOSO,2018,num_alojamientos,0.0
BUENAVISTA,2018,num_alojamientos,0.0
SAN JUAN BAUTISTA,2018,num_alojamientos,1.0
COMILLAS,2018,num_alojamientos,1.0
GOYA,2018,num_alojamientos,5.0
CASTELLANA,2018,num_alojamientos,13.0
LAS AGUILAS,2018,num_alojamientos,0.0
ENSANCHE DE VALLECAS,2018,num_alojamientos,0.0
BELLAS VISTAS,2018,num_alojamientos,6.0
PACIFICO,2018,num_alojamientos,0.0
CASTILLA,2018,num_alojamientos,6.0
SAN PASCUAL,2018,num_alojamientos,2.0
QUINTANA,2018,num_alojamientos,1.0
JUSTICIA,2018,num_alojamientos,25.0
ATOCHA,2018,num_alojamientos,0.0
HISPANOAMERICA,2018,num_alojamientos,5.0
VALDEZARZA,2018,num_alojamientos,0.0
PIOVERA,2018,num_alojamientos,2.0
GUINDALERA,2018,num_alojamientos,8.0
CHOPERA,2018,num_alojamientos,1.0
PUEBLO NUEVO,2018,num_alojamientos,1.0
ARCOS,2018,num_alojamientos,0.0
PALOMERAS BAJAS,2018,num_alojamientos,0.0
RIOS ROSAS,2018,num_alojamientos,6.0
MARROQUINA,2018,num_alojamientos,0.0
SOL,2018,num_alojamientos,40.0
CIUDAD JARDIN,2018,num_alojamientos,4.0
PALOMAS,2018,num_alojamientos,2.0
SAN ISIDRO,2018,num_alojamientos,1.0
PINAR DEL REY,2018,num_alojamientos,4.0
PALACIO,2018,num_alojamientos,28.0
CASA DE CAMPO,2018,num_alojamientos,4.0
ALAMEDA DE OSUNA,2018,num_alojamientos,5.0
ORCASUR,2018,num_alojamientos,0.0
IBIZA,2018,num_alojamientos,0.0
ZOFIO,2018,num_alojamientos,0.0
HELLIN,2018,num_alojamientos,0.0
PUERTA DEL ANGEL,2018,num_alojamientos,1.0
CIUDAD UNIVERSITARIA,2018,num_alojamientos,1.0
EL CAÑAVERAL,2018,num_alojamientos,0.0
LISTA,2018,num_alojamientos,7.0
LOS ANGELES,2018,num_alojamientos,0.0
OPAÑEL,2018,num_alojamientos,0.0
EL PLANTIO,2018,num_alojamientos,2.0
NUMANCIA,2018,num_alojamientos,0.0
VALDEACEDERAS,2018,num_alojamientos,1.0
SANTA EUGENIA,2018,num_alojamientos,0.0
ESTRELLA,2018,num_alojamientos,1.0
CASCO H.VALLECAS,2018,num_alojamientos,9.0
VINATEROS,2018,num_alojamientos,0.0
CORRALEJOS,2018,num_alojamientos,5.0
APOSTOL SANTIAGO,2018,num_alojamientos,0.0
VALDERRIVAS,2018,num_alojamientos,0.0
ACACIAS,2018,num_alojamientos,1.0
COLINA,2018,num_alojamientos,3.0
NUEVA ESPAÑA,2018,num_alojamientos,3.0
DELICIAS,2018,num_alojamientos,1.0
RECOLETOS,2018,num_alojamientos,14.0
VALVERDE,2018,num_alojamientos,8.0
EL GOLOSO,2018,num_alojamientos,1.0
PUERTA BONITA,2018,num_alojamientos,1.0
NIÑO JESUS,2018,num_alojamientos,0.0
SIMANCAS,2018,num_alojamientos,8.0
SAN FERMIN,2018,num_alojamientos,1.0
MEDIA LEGUA,2018,num_alojamientos,0.0
UNIVERSIDAD,2018,num_alojamientos,32.0
MIRASIERRA,2018,num_alojamientos,1.0
CUATRO CAMINOS,2018,num_alojamientos,13.0
IMPERIAL,2018,num_alojamientos,5.0
REJAS,2018,num_alojamientos,17.0
VALDEMARIN,2018,num_alojamientos,4.0
ARGUELLES,2018,num_alojamientos,12.0
EL PILAR,2018,num_alojamientos,0.0
EMBAJADORES,2018,num_alojamientos,23.0
CASTILLEJOS,2018,num_alojamientos,11.0
PAVONES,2019,num_alojamientos,0.0
CASCO H.BARAJAS,2019,num_alojamientos,13.0
BUTARQUE,2019,num_alojamientos,0.0
ALMENDRALES,2019,num_alojamientos,1.0
TRAFALGAR,2019,num_alojamientos,10.0
PALOS DE LA FRONTERA,2019,num_alojamientos,0.0
PALOS DE MOGUER,2019,num_alojamientos,6.0
VALDEFUENTES,2019,num_alojamientos,3.0
MOSCARDO,2019,num_alojamientos,1.0
LOS ROSALES,2019,num_alojamientos,0.0
PRADOLONGO,2019,num_alojamientos,2.0
VENTAS,2019,num_alojamientos,0.0
LOS JERONIMOS,2019,num_alojamientos,8.0
AEROPUERTO,2019,num_alojamientos,3.0
VISTA ALEGRE,2019,num_alojamientos,4.0
ORCASITAS,2019,num_alojamientos,0.0
LEGAZPI,2019,num_alojamientos,0.0
SAN DIEGO,2019,num_alojamientos,2.0
FUENTELARREINA,2019,num_alojamientos,1.0
EL PARDO,2019,num_alojamientos,0.0
ADELFAS,2019,num_alojamientos,3.0
CAMPAMENTO,2019,num_alojamientos,0.0
LA PAZ,2019,num_alojamientos,4.0
ENTREVIAS,2019,num_alojamientos,1.0
CASCO H.VICALVARO,2019,num_alojamientos,1.0
PROSPERIDAD,2019,num_alojamientos,4.0
BERRUGUETE,2019,num_alojamientos,2.0
ALMAGRO,2019,num_alojamientos,6.0
LOS CARMENES,2019,num_alojamientos,0.0
LUCERO,2019,num_alojamientos,0.0
GAZTAMBIDE,2019,num_alojamientos,4.0
COSTILLARES,2019,num_alojamientos,3.0
ARAPILES,2019,num_alojamientos,3.0
SAN ANDRES,2019,num_alojamientos,1.0
CUATRO VIENTOS,2019,num_alojamientos,0.0
ROSAS,2019,num_alojamientos,0.0
TIMON,2019,num_alojamientos,4.0
PEÑAGRANDE,2019,num_alojamientos,0.0
SAN CRISTOBAL,2019,num_alojamientos,0.0
PALOMERAS SURESTE,2019,num_alojamientos,0.0
CORTES,2019,num_alojamientos,46.0
CANILLAS,2019,num_alojamientos,2.0
ATALAYA,2019,num_alojamientos,1.0
PORTAZGO,2019,num_alojamientos,0.0
FONTARRON,2019,num_alojamientos,0.0
CONCEPCION,2019,num_alojamientos,3.0
ARAVACA,2019,num_alojamientos,1.0
PEÑA GRANDE,2019,num_alojamientos,0.0
HORCAJO,2019,num_alojamientos,0.0
ABRANTES,2019,num_alojamientos,1.0
ALUCHE,2019,num_alojamientos,2.0
VALDEBERNARDO,2019,num_alojamientos,0.0
ALMENARA,2019,num_alojamientos,4.0
AMPOSTA,2019,num_alojamientos,0.0
CANILLEJAS,2019,num_alojamientos,1.0
EL SALVADOR,2019,num_alojamientos,2.0
EL VISO,2019,num_alojamientos,2.0
FUENTE DEL BERRO,2019,num_alojamientos,0.0
VALLEHERMOSO,2019,num_alojamientos,0.0
BUENAVISTA,2019,num_alojamientos,0.0
SAN JUAN BAUTISTA,2019,num_alojamientos,1.0
COMILLAS,2019,num_alojamientos,1.0
GOYA,2019,num_alojamientos,5.0
CASTELLANA,2019,num_alojamientos,13.0
LAS AGUILAS,2019,num_alojamientos,0.0
ENSANCHE DE VALLECAS,2019,num_alojamientos,0.0
BELLAS VISTAS,2019,num_alojamientos,6.0
PACIFICO,2019,num_alojamientos,0.0
CASTILLA,2019,num_alojamientos,5.0
SAN PASCUAL,2019,num_alojamientos,2.0
QUINTANA,2019,num_alojamientos,1.0
JUSTICIA,2019,num_alojamientos,28.0
ATOCHA,2019,num_alojamientos,0.0
HISPANOAMERICA,2019,num_alojamientos,5.0
VALDEZARZA,2019,num_alojamientos,0.0
PIOVERA,2019,num_alojamientos,2.0
GUINDALERA,2019,num_alojamientos,9.0
CHOPERA,2019,num_alojamientos,3.0
PUEBLO NUEVO,2019,num_alojamientos,1.0
ARCOS,2019,num_alojamientos,0.0
PALOMERAS BAJAS,2019,num_alojamientos,0.0
RIOS ROSAS,2019,num_alojamientos,7.0
MARROQUINA,2019,num_alojamientos,0.0
SOL,2019,num_alojamientos,45.0
CIUDAD JARDIN,2019,num_alojamientos,3.0
PALOMAS,2019,num_alojamientos,2.0
SAN ISIDRO,2019,num_alojamientos,1.0
PINAR DEL REY,2019,num_alojamientos,4.0
PALACIO,2019,num_alojamientos,32.0
CASA DE CAMPO,2019,num_alojamientos,4.0
ALAMEDA DE OSUNA,2019,num_alojamientos,5.0
ORCASUR,2019,num_alojamientos,0.0
IBIZA,2019,num_alojamientos,0.0
ZOFIO,2019,num_alojamientos,1.0
HELLIN,2019,num_alojamientos,0.0
PUERTA DEL ANGEL,2019,num_alojamientos,2.0
CIUDAD UNIVERSITARIA,2019,num_alojamientos,1.0
EL CAÑAVERAL,2019,num_alojamientos,0.0
LISTA,2019,num_alojamientos,8.0
LOS ANGELES,2019,num_alojamientos,0.0
OPAÑEL,2019,num_alojamientos,0.0
EL PLANTIO,2019,num_alojamientos,2.0
NUMANCIA,2019,num_alojamientos,0.0
VALDEACEDERAS,2019,num_alojamientos,1.0
SANTA EUGENIA,2019,num_alojamientos,0.0
ESTRELLA,2019,num_alojamientos,1.0
CASCO H.VALLECAS,2019,num_alojamientos,9.0
VINATEROS,2019,num_alojamientos,0.0
CORRALEJOS,2019,num_alojamientos,5.0
APOSTOL SANTIAGO,2019,num_alojamientos,0.0
VALDERRIVAS,2019,num_alojamientos,0.0
ACACIAS,2019,num_alojamientos,1.0
COLINA,2019,num_alojamientos,3.0
NUEVA ESPAÑA,2019,num_alojamientos,3.0
DELICIAS,2019,num_alojamientos,2.0
RECOLETOS,2019,num_alojamientos,15.0
VALVERDE,2019,num_alojamientos,8.0
EL GOLOSO,2019,num_alojamientos,1.0
PUERTA BONITA,2019,num_alojamientos,1.0
NIÑO JESUS,2019,num_alojamientos,0.0
SIMANCAS,2019,num_alojamientos,8.0
SAN FERMIN,2019,num_alojamientos,1.0
MEDIA LEGUA,2019,num_alojamientos,0.0
UNIVERSIDAD,2019,num_alojamientos,32.0
MIRASIERRA,2019,num_alojamientos,0.0
CUATRO CAMINOS,2019,num_alojamientos,15.0
IMPERIAL,2019,num_alojamientos,5.0
REJAS,2019,num_alojamientos,17.0
VALDEMARIN,2019,num_alojamientos,4.0
ARGUELLES,2019,num_alojamientos,12.0
EL PILAR,2019,num_alojamientos,0.0
EMBAJADORES,2019,num_alojamientos,27.0
CASTILLEJOS,2019,num_alojamientos,11.0
PAVONES,2020,num_alojamientos,0.0
CASCO H.BARAJAS,2020,num_alojamientos,14.0
BUTARQUE,2020,num_alojamientos,1.0
ALMENDRALES,2020,num_alojamientos,3.0
TRAFALGAR,2020,num_alojamientos,11.0
PALOS DE LA FRONTERA,2020,num_alojamientos,0.0
PALOS DE MOGUER,2020,num_alojamientos,6.0
VALDEFUENTES,2020,num_alojamientos,3.0
MOSCARDO,2020,num_alojamientos,2.0
LOS ROSALES,2020,num_alojamientos,0.0
PRADOLONGO,2020,num_alojamientos,2.0
VENTAS,2020,num_alojamientos,2.0
LOS JERONIMOS,2020,num_alojamientos,8.0
AEROPUERTO,2020,num_alojamientos,3.0
VISTA ALEGRE,2020,num_alojamientos,5.0
ORCASITAS,2020,num_alojamientos,2.0
LEGAZPI,2020,num_alojamientos,0.0
SAN DIEGO,2020,num_alojamientos,3.0
FUENTELARREINA,2020,num_alojamientos,1.0
EL PARDO,2020,num_alojamientos,0.0
ADELFAS,2020,num_alojamientos,4.0
CAMPAMENTO,2020,num_alojamientos,0.0
LA PAZ,2020,num_alojamientos,3.0
ENTREVIAS,2020,num_alojamientos,1.0
CASCO H.VICALVARO,2020,num_alojamientos,1.0
PROSPERIDAD,2020,num_alojamientos,4.0
BERRUGUETE,2020,num_alojamientos,2.0
ALMAGRO,2020,num_alojamientos,7.0
LOS CARMENES,2020,num_alojamientos,1.0
LUCERO,2020,num_alojamientos,1.0
GAZTAMBIDE,2020,num_alojamientos,8.0
COSTILLARES,2020,num_alojamientos,3.0
ARAPILES,2020,num_alojamientos,3.0
SAN ANDRES,2020,num_alojamientos,1.0
CUATRO VIENTOS,2020,num_alojamientos,0.0
ROSAS,2020,num_alojamientos,0.0
TIMON,2020,num_alojamientos,4.0
PEÑAGRANDE,2020,num_alojamientos,0.0
SAN CRISTOBAL,2020,num_alojamientos,0.0
PALOMERAS SURESTE,2020,num_alojamientos,3.0
CORTES,2020,num_alojamientos,49.0
CANILLAS,2020,num_alojamientos,3.0
ATALAYA,2020,num_alojamientos,0.0
PORTAZGO,2020,num_alojamientos,1.0
FONTARRON,2020,num_alojamientos,0.0
CONCEPCION,2020,num_alojamientos,6.0
ARAVACA,2020,num_alojamientos,2.0
PEÑA GRANDE,2020,num_alojamientos,0.0
HORCAJO,2020,num_alojamientos,0.0
ABRANTES,2020,num_alojamientos,1.0
ALUCHE,2020,num_alojamientos,2.0
VALDEBERNARDO,2020,num_alojamientos,0.0
ALMENARA,2020,num_alojamientos,6.0
AMPOSTA,2020,num_alojamientos,2.0
CANILLEJAS,2020,num_alojamientos,2.0
EL SALVADOR,2020,num_alojamientos,2.0
EL VISO,2020,num_alojamientos,1.0
FUENTE DEL BERRO,2020,num_alojamientos,0.0
VALLEHERMOSO,2020,num_alojamientos,1.0
BUENAVISTA,2020,num_alojamientos,1.0
SAN JUAN BAUTISTA,2020,num_alojamientos,1.0
COMILLAS,2020,num_alojamientos,1.0
GOYA,2020,num_alojamientos,4.0
CASTELLANA,2020,num_alojamientos,11.0
LAS AGUILAS,2020,num_alojamientos,0.0
ENSANCHE DE VALLECAS,2020,num_alojamientos,0.0
BELLAS VISTAS,2020,num_alojamientos,8.0
PACIFICO,2020,num_alojamientos,2.0
CASTILLA,2020,num_alojamientos,5.0
SAN PASCUAL,2020,num_alojamientos,2.0
QUINTANA,2020,num_alojamientos,1.0
JUSTICIA,2020,num_alojamientos,28.0
ATOCHA,2020,num_alojamientos,0.0
HISPANOAMERICA,2020,num_alojamientos,4.0
VALDEZARZA,2020,num_alojamientos,2.0
PIOVERA,2020,num_alojamientos,2.0
GUINDALERA,2020,num_alojamientos,15.0
CHOPERA,2020,num_alojamientos,3.0
PUEBLO NUEVO,2020,num_alojamientos,3.0
ARCOS,2020,num_alojamientos,0.0
PALOMERAS BAJAS,2020,num_alojamientos,0.0
RIOS ROSAS,2020,num_alojamientos,9.0
MARROQUINA,2020,num_alojamientos,0.0
SOL,2020,num_alojamientos,45.0
CIUDAD JARDIN,2020,num_alojamientos,4.0
PALOMAS,2020,num_alojamientos,2.0
SAN ISIDRO,2020,num_alojamientos,2.0
PINAR DEL REY,2020,num_alojamientos,5.0
PALACIO,2020,num_alojamientos,36.0
CASA DE CAMPO,2020,num_alojamientos,4.0
ALAMEDA DE OSUNA,2020,num_alojamientos,5.0
ORCASUR,2020,num_alojamientos,0.0
IBIZA,2020,num_alojamientos,1.0
ZOFIO,2020,num_alojamientos,1.0
HELLIN,2020,num_alojamientos,0.0
PUERTA DEL ANGEL,2020,num_alojamientos,4.0
CIUDAD UNIVERSITARIA,2020,num_alojamientos,1.0
EL CAÑAVERAL,2020,num_alojamientos,0.0
LISTA,2020,num_alojamientos,6.0
LOS ANGELES,2020,num_alojamientos,0.0
OPAÑEL,2020,num_alojamientos,0.0
EL PLANTIO,2020,num_alojamientos,2.0
NUMANCIA,2020,num_alojamientos,1.0
VALDEACEDERAS,2020,num_alojamientos,3.0
SANTA EUGENIA,2020,num_alojamientos,0.0
ESTRELLA,2020,num_alojamientos,1.0
CASCO H.VALLECAS,2020,num_alojamientos,9.0
VINATEROS,2020,num_alojamientos,0.0
CORRALEJOS,2020,num_alojamientos,4.0
APOSTOL SANTIAGO,2020,num_alojamientos,0.0
VALDERRIVAS,2020,num_alojamientos,0.0
ACACIAS,2020,num_alojamientos,1.0
COLINA,2020,num_alojamientos,1.0
NUEVA ESPAÑA,2020,num_alojamientos,3.0
DELICIAS,2020,num_alojamientos,2.0
RECOLETOS,2020,num_alojamientos,17.0
VALVERDE,2020,num_alojamientos,9.0
EL GOLOSO,2020,num_alojamientos,1.0
PUERTA BONITA,2020,num_alojamientos,1.0
NIÑO JESUS,2020,num_alojamientos,0.0
SIMANCAS,2020,num_alojamientos,7.0
SAN FERMIN,2020,num_alojamientos,2.0
MEDIA LEGUA,2020,num_alojamientos,0.0
UNIVERSIDAD,2020,num_alojamientos,32.0
MIRASIERRA,2020,num_alojamientos,0.0
CUATRO CAMINOS,2020,num_alojamientos,15.0
IMPERIAL,2020,num_alojamientos,5.0
REJAS,2020,num_alojamientos,17.0
VALDEMARIN,2020,num_alojamientos,4.0
ARGUELLES,2020,num_alojamientos,14.0
EL PILAR,2020,num_alojamientos,1.0
EMBAJADORES,2020,num_alojamientos,33.0
CASTILLEJOS,2020,num_alojamientos,11.0
PAVONES,2021,num_alojamientos,0.0
CASCO H.BARAJAS,2021,num_alojamientos,15.0
BUTARQUE,2021,num_alojamientos,1.0
ALMENDRALES,2021,num_alojamientos,3.0
TRAFALGAR,2021,num_alojamientos,14.0
PALOS DE LA FRONTERA,2021,num_alojamientos,0.0
PALOS DE MOGUER,2021,num_alojamientos,6.0
VALDEFUENTES,2021,num_alojamientos,2.0
MOSCARDO,2021,num_alojamientos,3.0
LOS ROSALES,2021,num_alojamientos,0.0
PRADOLONGO,2021,num_alojamientos,1.0
VENTAS,2021,num_alojamientos,2.0
LOS JERONIMOS,2021,num_alojamientos,8.0
AEROPUERTO,2021,num_alojamientos,3.0
VISTA ALEGRE,2021,num_alojamientos,5.0
ORCASITAS,2021,num_alojamientos,3.0
LEGAZPI,2021,num_alojamientos,1.0
SAN DIEGO,2021,num_alojamientos,4.0
FUENTELARREINA,2021,num_alojamientos,1.0
EL PARDO,2021,num_alojamientos,0.0
ADELFAS,2021,num_alojamientos,4.0
CAMPAMENTO,2021,num_alojamientos,0.0
LA PAZ,2021,num_alojamientos,3.0
ENTREVIAS,2021,num_alojamientos,1.0
CASCO H.VICALVARO,2021,num_alojamientos,1.0
PROSPERIDAD,2021,num_alojamientos,5.0
BERRUGUETE,2021,num_alojamientos,3.0
ALMAGRO,2021,num_alojamientos,7.0
LOS CARMENES,2021,num_alojamientos,2.0
LUCERO,2021,num_alojamientos,2.0
GAZTAMBIDE,2021,num_alojamientos,12.0
COSTILLARES,2021,num_alojamientos,3.0
ARAPILES,2021,num_alojamientos,3.0
SAN ANDRES,2021,num_alojamientos,4.0
CUATRO VIENTOS,2021,num_alojamientos,0.0
ROSAS,2021,num_alojamientos,0.0
TIMON,2021,num_alojamientos,4.0
PEÑAGRANDE,2021,num_alojamientos,0.0
SAN CRISTOBAL,2021,num_alojamientos,0.0
PALOMERAS SURESTE,2021,num_alojamientos,3.0
CORTES,2021,num_alojamientos,49.0
CANILLAS,2021,num_alojamientos,2.0
ATALAYA,2021,num_alojamientos,0.0
PORTAZGO,2021,num_alojamientos,1.0
FONTARRON,2021,num_alojamientos,0.0
CONCEPCION,2021,num_alojamientos,5.0
ARAVACA,2021,num_alojamientos,2.0
PEÑA GRANDE,2021,num_alojamientos,0.0
HORCAJO,2021,num_alojamientos,0.0
ABRANTES,2021,num_alojamientos,1.0
ALUCHE,2021,num_alojamientos,3.0
VALDEBERNARDO,2021,num_alojamientos,0.0
ALMENARA,2021,num_alojamientos,8.0
AMPOSTA,2021,num_alojamientos,2.0
CANILLEJAS,2021,num_alojamientos,1.0
EL SALVADOR,2021,num_alojamientos,2.0
EL VISO,2021,num_alojamientos,1.0
FUENTE DEL BERRO,2021,num_alojamientos,0.0
VALLEHERMOSO,2021,num_alojamientos,2.0
BUENAVISTA,2021,num_alojamientos,1.0
SAN JUAN BAUTISTA,2021,num_alojamientos,1.0
COMILLAS,2021,num_alojamientos,2.0
GOYA,2021,num_alojamientos,4.0
CASTELLANA,2021,num_alojamientos,11.0
LAS AGUILAS,2021,num_alojamientos,0.0
ENSANCHE DE VALLECAS,2021,num_alojamientos,0.0
BELLAS VISTAS,2021,num_alojamientos,9.0
PACIFICO,2021,num_alojamientos,2.0
CASTILLA,2021,num_alojamientos,4.0
SAN PASCUAL,2021,num_alojamientos,3.0
QUINTANA,2021,num_alojamientos,1.0
JUSTICIA,2021,num_alojamientos,32.0
ATOCHA,2021,num_alojamientos,0.0
HISPANOAMERICA,2021,num_alojamientos,4.0
VALDEZARZA,2021,num_alojamientos,1.0
PIOVERA,2021,num_alojamientos,2.0
GUINDALERA,2021,num_alojamientos,21.0
CHOPERA,2021,num_alojamientos,5.0
PUEBLO NUEVO,2021,num_alojamientos,5.0
ARCOS,2021,num_alojamientos,0.0
PALOMERAS BAJAS,2021,num_alojamientos,0.0
RIOS ROSAS,2021,num_alojamientos,9.0
MARROQUINA,2021,num_alojamientos,0.0
SOL,2021,num_alojamientos,47.0
CIUDAD JARDIN,2021,num_alojamientos,4.0
PALOMAS,2021,num_alojamientos,2.0
SAN ISIDRO,2021,num_alojamientos,2.0
PINAR DEL REY,2021,num_alojamientos,5.0
PALACIO,2021,num_alojamientos,44.0
